,COST,COST,COST,COST,COST,COST,SBUX,SBUX,SBUX,SBUX,SBUX,SBUX,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,ASML,ASML,ASML,ASML,ASML,ASML
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,404.70001220703125,409.2900085449219,404.70001220703125,407.05999755859375,406.2983703613281,1540300,118.54000091552734,119.98999786376953,118.44999694824219,119.55000305175781,119.08778381347656,5529300,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,145.422119140625,100827100,706.25,710.6599731445312,703.5999755859375,706.4199829101562,706.4199829101562,623300
2021-07-14,408.5799865722656,410.4700012207031,407.260009765625,409.95001220703125,409.1829833984375,1265800,119.94000244140625,120.83000183105469,119.68000030517578,119.80000305175781,119.3368148803711,5701800,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,148.92686462402344,127050800,719.97998046875,723.010009765625,712.8800048828125,716.510009765625,716.510009765625,852000
2021-07-15,410.4599914550781,412.20001220703125,407.8800048828125,411.82000732421875,411.0494689941406,1894100,119.29000091552734,119.58000183105469,118.18000030517578,118.97000122070312,118.51002502441406,6467500,149.24000549316406,150.0,147.08999633789062,148.47999572753906,148.25787353515625,106820300,712.5700073242188,713.27001953125,696.8400268554688,703.9400024414062,703.9400024414062,729400
2021-07-16,412.1199951171875,413.4200134277344,409.7699890136719,410.3699951171875,409.6021728515625,1413900,119.68000030517578,120.4800033569336,118.5,118.7300033569336,118.27095794677734,5024800,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,146.17098999023438,93251400,702.8800048828125,706.989990234375,686.8699951171875,687.4199829101562,687.4199829101562,578300
2021-07-19,410.05999755859375,415.32000732421875,410.04998779296875,414.1499938964844,413.3750915527344,2293100,117.54000091552734,117.55000305175781,114.33000183105469,115.31999969482422,114.87413787841797,7731300,143.75,144.07000732421875,141.6699981689453,142.4499969482422,142.2368927001953,121434600,673.8499755859375,684.3200073242188,671.5900268554688,684.0,684.0,855300
2021-07-20,414.0,418.07000732421875,412.8500061035156,416.239990234375,415.461181640625,2045400,115.62999725341797,118.06999969482422,115.33000183105469,117.41999816894531,116.96601867675781,5117800,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,145.9313507080078,96350000,676.8599853515625,688.6599731445312,672.9299926757812,684.0499877929688,684.0499877929688,805600
2021-07-21,417.1099853515625,417.1099853515625,412.2200012207031,415.010009765625,414.2335205078125,1480000,117.54000091552734,119.6500015258789,117.4800033569336,119.2699966430664,118.8088607788086,4377500,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,145.18247985839844,74993500,705.9400024414062,721.0900268554688,700.6900024414062,721.0,721.0,1281300
2021-07-22,416.0,418.6000061035156,413.54998779296875,417.5400085449219,416.7587585449219,1339200,119.33999633789062,122.91999816894531,119.06999969482422,122.62999725341797,122.15586853027344,7172300,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,146.58038330078125,77338200,733.0,740.0599975585938,724.2000122070312,729.9199829101562,729.9199829101562,946000
2021-07-23,418.2900085449219,423.989990234375,417.04998779296875,423.42999267578125,422.6377258300781,1344500,124.55000305175781,126.31999969482422,123.91999816894531,125.97000122070312,125.48296356201172,7934200,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,148.33775329589844,71447400,747.7899780273438,756.780029296875,743.0900268554688,748.1400146484375,748.1400146484375,1069800
2021-07-26,423.3999938964844,424.5,420.3500061035156,423.2300109863281,422.4381408691406,1220000,125.73999786376953,126.0999984741211,124.25,126.05999755859375,125.5726089477539,4827500,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,148.76712036132812,72434100,758.2000122070312,759.0,748.3800048828125,754.0900268554688,754.0900268554688,691800
2021-07-27,424.0,424.55999755859375,421.6000061035156,424.3399963378906,423.5460205078125,1666500,126.08000183105469,126.16000366210938,124.80999755859375,126.02999877929688,125.542724609375,6110900,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,146.55043029785156,104818600,751.1699829101562,752.1500244140625,733.0599975585938,745.5999755859375,745.5999755859375,881200
2021-07-28,423.2699890136719,424.8599853515625,420.5400085449219,422.2200012207031,421.42999267578125,1362700,122.55999755859375,123.33000183105469,121.38999938964844,122.41000366210938,121.93672943115234,11747000,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,144.7631072998047,118931200,750.0,761.0399780273438,745.4000244140625,759.8599853515625,759.8599853515625,716500
2021-07-29,421.67999267578125,425.8500061035156,420.3599853515625,425.2799987792969,425.2799987792969,1434200,122.93000030517578,123.47000122070312,122.13999938964844,122.37999725341797,121.9068374633789,6618400,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,145.422119140625,56699500,761.6300048828125,767.8900146484375,759.8599853515625,765.7100219726562,765.7100219726562,634000
2021-07-30,425.9800109863281,431.5,425.94000244140625,429.7200012207031,429.7200012207031,2283900,122.19000244140625,122.9800033569336,121.0999984741211,121.43000030517578,120.96051025390625,5711700,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,145.64178466796875,70382000,760.77001953125,768.7000122070312,756.7899780273438,766.739990234375,766.739990234375,487800
2021-08-02,430.6199951171875,430.7099914550781,425.4800109863281,428.9200134277344,428.9200134277344,1366900,122.02999877929688,122.9800033569336,120.06999969482422,120.37000274658203,119.90461730957031,5996800,146.36000061035156,146.9499969482422,145.25,145.52000427246094,145.30230712890625,62880000,770.8099975585938,775.8400268554688,768.4099731445312,769.6500244140625,769.6500244140625,499900
2021-08-03,429.9200134277344,436.79998779296875,429.1199951171875,435.07000732421875,435.07000732421875,1448100,120.56999969482422,120.75,117.5199966430664,119.12999725341797,118.66940307617188,6030500,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,147.13954162597656,64786600,770.530029296875,780.4500122070312,767.510009765625,779.530029296875,779.530029296875,533700
2021-08-04,436.0,437.989990234375,432.8900146484375,435.0400085449219,435.0400085449219,1280500,119.12999725341797,119.20999908447266,117.56999969482422,118.25,117.79280853271484,6675500,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,146.73016357421875,56368300,792.010009765625,798.5700073242188,787.7999877929688,795.47998046875,795.47998046875,629700
2021-08-05,437.75,443.5,436.7300109863281,443.19000244140625,443.19000244140625,1742600,118.72000122070312,119.08999633789062,118.11000061035156,119.02999877929688,118.56979370117188,4281900,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,146.83999633789062,46397700,805.510009765625,805.6400146484375,790.3200073242188,794.75,794.75,723700
2021-08-06,442.7300109863281,443.4599914550781,438.8999938964844,439.6300048828125,439.6300048828125,1789200,119.13999938964844,119.20999908447266,118.08000183105469,119.05000305175781,118.5897216796875,6831500,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,146.13999938964844,54067400,784.5,787.1900024414062,779.9000244140625,783.280029296875,783.280029296875,556900
2021-08-09,440.6499938964844,442.7799987792969,439.30999755859375,440.4700012207031,440.4700012207031,1472500,118.98999786376953,119.0199966430664,117.75,117.94000244140625,117.4840087890625,4557900,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,146.08999633789062,48908700,790.219970703125,792.25,785.5999755859375,788.6799926757812,788.6799926757812,477100
2021-08-10,440.6600036621094,443.79998779296875,440.6600036621094,443.0299987792969,443.0299987792969,1893700,118.38999938964844,118.5,115.9800033569336,116.38999938964844,115.94000244140625,9839700,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,145.60000610351562,69023100,795.5900268554688,797.0399780273438,783.8300170898438,789.2899780273438,789.2899780273438,589500
2021-08-11,445.5,448.0,441.79998779296875,444.29998779296875,444.29998779296875,2267500,116.33999633789062,117.29000091552734,115.9000015258789,116.5,116.5,6472300,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,145.86000061035156,48493500,791.1400146484375,793.3400268554688,781.4199829101562,789.219970703125,789.219970703125,421300
2021-08-12,443.0,446.6300048828125,442.25,445.3599853515625,445.3599853515625,1230700,116.41000366210938,116.77999877929688,115.51000213623047,115.75,115.75,4358300,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,148.88999938964844,72282600,788.7000122070312,788.7000122070312,778.530029296875,781.0700073242188,781.0700073242188,764600
2021-08-13,445.7799987792969,448.3599853515625,444.5400085449219,447.82000732421875,447.82000732421875,1308500,115.94000244140625,116.83000183105469,115.4000015258789,116.76000213623047,116.76000213623047,4360900,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,149.10000610351562,59318800,779.1400146484375,789.5900268554688,776.5399780273438,788.9600219726562,788.9600219726562,454700
2021-08-16,447.9100036621094,453.19000244140625,447.04998779296875,452.8599853515625,452.8599853515625,1515600,116.69000244140625,117.7300033569336,116.41000366210938,117.54000091552734,117.54000091552734,5976000,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,151.1199951171875,103296000,787.8300170898438,790.969970703125,779.739990234375,787.3499755859375,787.3499755859375,426000
2021-08-17,452.8599853515625,453.7799987792969,449.70001220703125,452.3399963378906,452.3399963378906,1936700,116.62000274658203,116.94000244140625,115.55999755859375,116.56999969482422,116.56999969482422,4719800,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,150.19000244140625,92229700,781.760009765625,783.3900146484375,770.4000244140625,776.5599975585938,776.5599975585938,483600
2021-08-18,450.9599914550781,455.239990234375,445.8999938964844,446.2099914550781,446.2099914550781,2030100,116.27999877929688,116.73999786376953,115.5999984741211,115.68000030517578,115.68000030517578,4520500,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,146.36000061035156,86326000,776.219970703125,785.3800048828125,772.030029296875,772.4500122070312,772.4500122070312,452500
2021-08-19,442.95001220703125,455.5,441.30999755859375,454.260009765625,454.260009765625,1953700,114.51000213623047,115.06999969482422,113.61000061035156,114.31999969482422,114.31999969482422,5317100,145.02999877929688,148.0,144.5,146.6999969482422,146.6999969482422,86960300,761.8699951171875,784.010009765625,761.2100219726562,781.510009765625,781.510009765625,514000
2021-08-20,455.489990234375,460.6199951171875,453.6600036621094,458.989990234375,458.989990234375,1909800,113.9800033569336,115.0,113.66000366210938,114.62999725341797,114.62999725341797,3485400,147.44000244140625,148.5,146.77999877929688,148.19000244140625,148.19000244140625,59947400,785.0800170898438,790.8800048828125,778.010009765625,788.1799926757812,788.1799926757812,507700
2021-08-23,457.2699890136719,459.05999755859375,454.5899963378906,454.92999267578125,454.92999267578125,1835900,114.70999908447266,115.45999908447266,114.70999908447266,115.1500015258789,115.1500015258789,4235100,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,149.7100067138672,60131800,795.030029296875,812.5,794.5700073242188,811.6199951171875,811.6199951171875,724300
2021-08-24,455.25,455.3900146484375,450.29998779296875,451.7900085449219,451.7900085449219,1541700,115.38999938964844,115.8499984741211,114.94000244140625,115.08000183105469,115.08000183105469,3447300,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,149.6199951171875,48606400,806.0999755859375,807.7100219726562,801.5800170898438,805.6099853515625,805.6099853515625,453800
2021-08-25,450.8299865722656,452.82000732421875,447.32000732421875,451.2300109863281,451.2300109863281,1520600,115.58999633789062,115.98999786376953,115.0,115.56999969482422,115.56999969482422,3881500,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,148.36000061035156,58991300,808.4199829101562,813.3699951171875,805.0,807.8699951171875,807.8699951171875,471100
2021-08-26,451.2300109863281,452.4800109863281,446.70001220703125,449.30999755859375,449.30999755859375,1418600,115.62000274658203,115.7699966430664,113.86000061035156,114.31999969482422,114.31999969482422,5188200,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,147.5399932861328,48597200,808.27001953125,815.8300170898438,804.1599731445312,810.9400024414062,810.9400024414062,450000
2021-08-27,449.30999755859375,451.6199951171875,446.79998779296875,450.3399963378906,450.3399963378906,1310200,114.61000061035156,115.38999938964844,114.18000030517578,115.12000274658203,115.12000274658203,4202900,147.47999572753906,148.75,146.8300018310547,148.60000610351562,148.60000610351562,55721500,814.25,834.77001953125,813.77001953125,832.9199829101562,832.9199829101562,658900
2021-08-30,451.0400085449219,456.5899963378906,450.44000244140625,455.92999267578125,455.92999267578125,1219800,115.61000061035156,115.81999969482422,114.62999725341797,115.61000061035156,115.61000061035156,3078200,149.0,153.49000549316406,148.61000061035156,153.1199951171875,153.1199951171875,90956700,839.9400024414062,843.010009765625,836.760009765625,839.5900268554688,839.5900268554688,491000
2021-08-31,456.1400146484375,456.8800048828125,452.44000244140625,455.489990234375,455.489990234375,1699000,115.7699966430664,117.5999984741211,115.6500015258789,117.48999786376953,117.48999786376953,6995500,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,151.8300018310547,86453100,843.780029296875,844.1599731445312,827.2100219726562,833.0399780273438,833.0399780273438,579300
2021-09-01,455.4800109863281,456.67999267578125,451.8500061035156,456.5199890136719,456.5199890136719,1325400,118.01000213623047,118.33000183105469,117.27999877929688,117.44999694824219,117.44999694824219,4402700,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,152.50999450683594,80313700,838.719970703125,850.719970703125,836.6900024414062,842.1699829101562,842.1699829101562,581900
2021-09-02,459.4200134277344,461.44000244140625,458.3900146484375,460.9700012207031,460.9700012207031,1455000,118.29000091552734,118.36000061035156,116.9000015258789,117.37000274658203,117.37000274658203,3801900,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,153.64999389648438,71115500,852.1599731445312,862.0499877929688,848.8699951171875,861.280029296875,861.280029296875,746800
2021-09-03,459.0,463.6000061035156,459.0,462.54998779296875,462.54998779296875,1302400,116.83999633789062,117.58000183105469,116.33999633789062,117.19000244140625,117.19000244140625,2921300,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,154.3000030517578,57808700,848.52001953125,862.97998046875,848.52001953125,858.1099853515625,858.1099853515625,698000
2021-09-07,462.5,463.20001220703125,457.6300048828125,459.6000061035156,459.6000061035156,1463400,117.08999633789062,117.12999725341797,115.47000122070312,115.79000091552734,115.79000091552734,4264900,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,156.69000244140625,82278300,865.2899780273438,868.8800048828125,857.760009765625,861.77001953125,861.77001953125,780900
2021-09-08,459.1099853515625,465.8299865722656,458.0799865722656,465.70001220703125,465.70001220703125,1372000,116.0999984741211,118.19000244140625,115.51000213623047,118.04000091552734,118.04000091552734,5548400,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,155.11000061035156,74420200,857.6099853515625,859.9000244140625,849.9199829101562,857.989990234375,857.989990234375,714900
2021-09-09,467.3399963378906,469.7699890136719,465.239990234375,465.94000244140625,465.94000244140625,1398700,117.9800033569336,120.06999969482422,117.80000305175781,118.79000091552734,118.79000091552734,4711200,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,154.07000732421875,57305700,855.47998046875,862.760009765625,852.0999755859375,853.5,853.5,641900
2021-09-10,467.1700134277344,468.3999938964844,463.20001220703125,465.1600036621094,465.1600036621094,1323600,119.3499984741211,120.76000213623047,118.88999938964844,119.33999633789062,119.33999633789062,6516800,155.0,155.47999572753906,148.6999969482422,148.97000122070312,148.97000122070312,140646400,870.9400024414062,875.3599853515625,857.4000244140625,858.8699951171875,858.8699951171875,1137400
2021-09-13,467.05999755859375,468.239990234375,458.20001220703125,459.6600036621094,459.6600036621094,1679500,119.88999938964844,120.1500015258789,118.55999755859375,119.18000030517578,119.18000030517578,4381100,150.6300048828125,151.4199981689453,148.75,149.5500030517578,149.5500030517578,102404300,869.219970703125,872.2100219726562,861.0399780273438,871.239990234375,871.239990234375,636000
2021-09-14,460.95001220703125,462.20001220703125,457.4200134277344,458.4100036621094,458.4100036621094,1383900,119.72000122070312,119.86000061035156,118.36000061035156,118.86000061035156,118.86000061035156,4722800,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,148.1199951171875,109296300,883.8200073242188,895.9299926757812,879.6799926757812,888.0700073242188,888.0700073242188,978300
2021-09-15,458.239990234375,462.25,456.1400146484375,460.7300109863281,460.7300109863281,1770300,116.95999908447266,117.0199966430664,113.12000274658203,114.63999938964844,114.63999938964844,11556200,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,149.02999877929688,83281300,886.989990234375,890.010009765625,879.4400024414062,889.3300170898438,889.3300170898438,799700
2021-09-16,460.7900085449219,463.7699890136719,456.57000732421875,463.30999755859375,463.30999755859375,1577500,114.79000091552734,115.2699966430664,113.19000244140625,114.66999816894531,114.66999816894531,7997000,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,148.7899932861328,68034100,877.1400146484375,889.780029296875,875.4400024414062,887.3099975585938,887.3099975585938,811400
2021-09-17,461.6199951171875,462.82000732421875,457.0199890136719,459.510009765625,459.510009765625,3411400,114.54000091552734,114.8499984741211,113.12000274658203,113.41000366210938,113.41000366210938,9261000,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,146.05999755859375,129868800,875.0999755859375,875.3099975585938,852.4099731445312,859.8499755859375,859.8499755859375,1670500
2021-09-20,456.6300048828125,460.95001220703125,446.6199951171875,451.1400146484375,451.1400146484375,2602000,111.3499984741211,112.2699966430664,110.37999725341797,111.81999969482422,111.81999969482422,7795200,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,142.94000244140625,123478900,838.8800048828125,845.489990234375,829.7000122070312,840.739990234375,840.739990234375,1122600
2021-09-21,451.1400146484375,456.8399963378906,450.1600036621094,452.1099853515625,452.1099853515625,1531300,111.91999816894531,113.5999984741211,111.75,112.22000122070312,112.22000122070312,5468400,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,143.42999267578125,75834000,860.0,862.3699951171875,844.489990234375,854.72998046875,854.72998046875,905700
2021-09-22,454.70001220703125,455.3500061035156,449.8399963378906,452.3299865722656,452.3299865722656,1380800,113.05999755859375,114.02999877929688,112.31999969482422,113.06999969482422,113.06999969482422,4578200,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,145.85000610351562,76404300,851.8300170898438,871.6500244140625,849.4600219726562,864.739990234375,864.739990234375,669400
2021-09-23,452.29998779296875,455.54998779296875,451.1000061035156,452.7799987792969,452.7799987792969,2061200,113.38999938964844,114.70999908447266,113.0999984741211,114.13999938964844,114.13999938964844,3842000,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,146.8300018310547,64838200,877.3900146484375,888.719970703125,877.260009765625,879.780029296875,879.780029296875,744500
2021-09-24,455.9800109863281,468.7200012207031,455.0,467.75,467.75,3353800,114.12999725341797,114.86000061035156,113.76000213623047,114.11000061035156,114.11000061035156,3955000,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,146.9199981689453,53477900,867.3599853515625,873.3599853515625,865.1199951171875,868.8200073242188,868.8200073242188,510400
2021-09-27,465.54998779296875,470.489990234375,457.239990234375,460.55999755859375,460.55999755859375,2526000,113.61000061035156,114.66999816894531,112.91000366210938,113.68000030517578,113.68000030517578,3988800,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,145.3699951171875,74150700,843.280029296875,847.8800048828125,833.0499877929688,835.3099975585938,835.3099975585938,1063900
2021-09-28,457.1400146484375,457.5,445.6700134277344,447.3500061035156,447.3500061035156,2632700,112.68000030517578,113.0,111.08000183105469,111.70999908447266,111.70999908447266,5917700,143.25,144.75,141.69000244140625,141.91000366210938,141.91000366210938,108972300,794.8400268554688,799.3400268554688,773.0700073242188,780.1699829101562,780.1699829101562,2390100
2021-09-29,449.8699951171875,456.0,448.8999938964844,451.7900085449219,451.7900085449219,1922000,111.9000015258789,112.5199966430664,111.56999969482422,112.16999816894531,112.16999816894531,4389100,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,142.8300018310547,74602000,785.0,786.22998046875,749.1199951171875,750.4199829101562,750.4199829101562,2216000
