Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,MACD_Hist,BBANDS_Middle_Band,RSI_5,High,ADX,ADX_fluc_pctg,Historic Deaths,MACD_Signal,Historic Cases,AROON_Up,ROC_10_polarize,BBANDS_width,Open,Chaikin_AD,BBANDS_Upper_Band,STOCH_SlowK_min_max,MACD,MACD_polarize,STOCH_SlowD,Case 7-Day Moving Avg,RSI_5_polarize,Dividends,Death 7-Day Moving Avg,New Cases,daily_trend,Close_Change_pctg,SMA_10_fluc_pctg,CCI_20_polarize,STOCH_SlowK,STOCH_SlowK_fluc_pctg,STOCH_SlowD_fluc_pctg,SMA_10_min_max,STOCH_SlowD_min_max,AROON_Down_min_max,AROON_Up_min_max,AROON_polarize
JCTCF,2021-08-12,3500.0,10.69999981,10.69999981,-1.0,-0.0384,10.5116,70.8602,10.73999977,20.6179,0.03444833,0.0,0.0798,266.0,0.0,1,0.4238,10.72999954,-2303788.9384,10.7235,0.963529,0.0414,1,70.488,127806.0,-1,0.0,845.0,157306.0,0.0,0.0171102,0.00200845,0,96.3529,0.3465459,0.61210497,0.73420892,0.70488,0.714286,0.0,-1
JCTCF,2021-08-13,8100.0,10.86999989,10.64999962,-1.0,-0.0131,10.6036,80.1382,11.44999981,23.86,0.15724686,14.0,0.0765,97.0,100.0,-1,0.6498,10.75,-2307398.3467,10.9285,0.779482,0.0634,1,81.9522,131113.0,-1,0.0,893.0,149852.0,0.0,0.01588786,0.0044861,0,77.9482,-0.19101345,0.16264045,0.74089674,0.819522,0.642857,1.0,1
JCTCF,2021-08-16,2400.0,10.86999989,10.67000008,0.0,0.0027,10.6956,80.1382,10.88000011,26.7778,0.12228835,8.0,0.0772,130.0,92.8571,-1,0.6276,10.88000011,-2305243.8109,11.0094,0.593411,0.0798,1,77.8807,137726.0,-1,0.0,965.0,112103.0,0.0,0.0,0.00437104,0,59.3411,-0.23871109,-0.0496814,0.74744226,0.778807,0.571429,0.928571,1
JCTCF,2021-08-17,9700.0,10.48999977,10.27999973,1.0,-0.0125,10.6898,37.9787,10.76000023,26.4237,-0.01322364,0.0,0.074,250.0,85.7143,-1,0.655,10.75,-2306461.6859,11.0173,0.353548,0.0615,1,57.548,140125.0,0,0.0,1001.0,159992.0,0.0,-0.03495861,-9.461e-05,0,35.3548,-0.40421057,-0.26107495,0.74729997,0.57548,1.0,0.857143,-1
JCTCF,2021-08-18,0.0,10.48999977,10.48999977,0.0,-0.022,10.6839,37.9787,10.48999977,26.1049,-0.01206493,15.0,0.0685,1040.0,78.5714,-1,0.6805,10.48999977,-2306461.6859,11.0242,0.265705,0.0465,1,40.4221,143400.0,0,0.0,1069.0,177518.0,0.0,0.0,0.00037847,0,26.5705,-0.24846131,-0.29759331,0.74786915,0.404221,0.928571,0.785714,-1
JCTCF,2021-08-19,3200.0,10.59000015,10.51000023,0.0,-0.0213,10.6612,48.6528,10.73999977,26.8373,0.02805604,29.0,0.0632,204.0,71.4286,-1,0.6962,10.73999977,-2307495.1342,11.0093,0.207327,0.0418,1,27.5527,145040.0,0,0.0,1115.0,168788.0,0.0,0.00953293,0.00128632,0,20.7327,-0.21970983,-0.31837534,0.74980435,0.275527,0.857143,0.714286,-1
JCTCF,2021-08-20,1200.0,10.5,10.32999992,0.0,-0.0259,10.5872,40.7907,10.5,26.1656,-0.0250286,14.0,0.0567,1934.0,64.2857,-1,0.5837,10.32999992,-2306300.1342,10.8791,0.269607,0.0309,1,24.7546,147561.0,0,0.0,1164.0,167498.0,0.0,-0.0084986,0.00085015,0,26.9607,0.30039503,-0.10155448,0.75108499,0.247546,0.785714,0.642857,-1
JCTCF,2021-08-23,500.0,10.51000023,10.51000023,-1.0,-0.0272,10.5152,42.1479,10.71000004,26.4541,0.01102593,77.0,0.0499,69.0,57.1429,-1,0.1448,10.71000004,-2306754.1342,10.5876,0.369367,0.0227,1,28.21,151113.0,0,0.0,1270.0,120298.0,0.0,0.0009524,0.00094381,0,36.9367,0.37002007,0.13958618,0.75250793,0.2821,0.714286,0.571429,-1
JCTCF,2021-08-24,1200.0,10.56000042,10.51000023,0.0,-0.0241,10.5287,49.0914,10.59000015,26.7137,0.00981322,4.0,0.0439,367.0,50.0,1,0.1475,10.51000023,-2306525.5642,10.6025,0.470483,0.0198,1,36.9819,153277.0,0,0.0,1330.0,175142.0,0.0,0.00475739,0.00036774,0,47.0483,0.27375483,0.31095002,0.75306288,0.369819,0.642857,0.5,-1
JCTCF,2021-08-25,600.0,10.68999958,10.68999958,0.0,-0.0128,10.5687,64.0806,10.69999981,27.4258,0.02665673,17.0,0.0407,257.0,42.8571,1,0.2731,10.69999981,-2307173.5642,10.7053,0.644114,0.0279,1,49.4655,155194.0,0,0.0,1354.0,190938.0,0.0,0.01231053,0.00160237,0,64.4114,0.3690484,0.33755973,0.75548188,0.494655,0.571429,0.428571,-1
JCTCF,2021-08-26,400.0,10.68999958,10.68999958,0.0,-0.0054,10.5895,64.0806,10.68999958,28.0666,0.02336486,31.0,0.0394,253.0,35.7143,1,0.3373,10.68999958,-2307173.5642,10.7582,0.800404,0.034,1,63.8334,157885.0,0,0.0,1408.0,187625.0,0.0,0.0,-8.47e-05,0,80.0404,0.24264338,0.29046305,0.75535381,0.638334,0.5,0.357143,-1
JCTCF,2021-08-27,800.0,10.55000019,10.55000019,-1.0,-0.0098,10.5995,43.1095,10.81000042,27.3613,-0.02512951,42.0,0.0369,201.0,28.5714,1,0.3025,10.81000042,-2308016.5642,10.7508,0.65633,0.0271,1,70.0283,160189.0,0,0.0,1450.0,183624.0,0.0,-0.0130963,-0.00301165,0,65.633,-0.1800016,0.09704794,0.7508004,0.700283,0.428571,0.285714,-1
JCTCF,2021-08-30,300.0,10.55000019,10.55000019,0.0,-0.0124,10.6075,43.1095,10.68000031,26.7266,-0.023197,35.0,0.0338,83.0,21.4286,1,0.2696,10.68000031,-2308305.5642,10.7423,0.404902,0.0215,1,62.0545,160720.0,0,0.0,1545.0,126378.0,0.0,0.0,-0.00302075,0,40.4902,-0.38308168,-0.11386539,0.74624699,0.620545,0.357143,0.214286,-1
JCTCF,2021-08-31,4300.0,10.60000038,10.5,0.0,-0.0105,10.6158,51.7457,10.60999966,25.6649,-0.03972447,50.0,0.0312,504.0,14.2857,1,0.2526,10.5,-2304950.5678,10.7421,0.195341,0.0207,1,41.8857,161547.0,0,0.0,1556.0,180933.0,0.0,0.00473935,0.00103206,0,19.5341,-0.5175598,-0.32501752,0.747798,0.418857,0.285714,0.142857,-1
JCTCF,2021-09-01,800.0,10.61999989,10.60000038,0.0,-0.0077,10.6018,55.3747,10.61999989,24.7783,-0.03454523,36.0,0.0293,323.0,7.1429,1,0.2078,10.60000038,-2304193.5678,10.7057,0.279928,0.0215,1,29.339,161731.0,0,0.0,1591.0,192228.0,0.0,0.00188675,0.00122963,0,27.9928,0.43302225,-0.29954615,0.74964782,0.29339,0.214286,0.071429,-1
JCTCF,2021-09-02,26200.0,11.14000034,10.71000004,-1.0,0.0273,10.6918,86.5903,11.42000008,27.6625,0.11640024,16.0,0.0361,401.0,0.0,1,0.903,10.75,-2298613.779,11.1433,0.467368,0.0634,1,31.4212,161066.0,-1,0.0,1622.0,182964.0,0.0,0.04896426,0.00523367,-1,46.7368,0.66960075,0.07097038,0.75753091,0.314212,0.142857,0.0,-1
JCTCF,2021-09-03,4100.0,11.27000046,11.25,-1.0,0.0556,10.835,88.9316,11.68000031,30.8974,0.11694171,28.0,0.05,388.0,100.0,1,1.2155,11.25,-2302412.4767,11.4427,0.577244,0.1055,1,44.1513,161153.0,-1,0.0,1637.0,184235.0,0.0,0.01166967,0.00718938,-1,57.7244,0.23509526,0.40514366,0.76841641,0.441513,0.071429,1.0,1
JCTCF,2021-09-07,31300.0,12.11999989,11.27000046,-1.0,0.1244,11.149,95.5404,12.31999969,34.9033,0.12965169,87.0,0.0811,90.0,100.0,1,2.2191,11.27000046,-2283028.2386,12.2585,0.744915,0.2055,1,59.6509,146202.0,-1,0.0,1601.0,109217.0,0.0,0.07542142,0.01502258,-1,74.4915,0.29046816,0.35105648,0.79132575,0.596509,0.0,1.0,1
JCTCF,2021-09-08,8200.0,11.86999989,11.48999977,0.0,0.1443,11.4032,78.4122,12.0,38.5087,0.10329682,58.0,0.1172,1347.0,92.8571,1,2.1416,11.77999973,-2278986.0414,12.474,0.75912,0.2615,1,69.376,144660.0,-1,0.0,1619.0,181432.0,0.0,-0.02062706,0.01207001,-1,75.912,0.01906929,0.16303358,0.81000896,0.69376,0.142857,0.928571,1
JCTCF,2021-09-09,10400.0,12.19999981,11.85000038,-1.0,0.1693,11.7192,83.3402,12.78999996,42.6083,0.10645906,6.0,0.1595,404.0,100.0,1,1.7487,11.97999954,-2281650.5521,12.5935,0.781574,0.3288,1,76.1869,145862.0,-1,0.0,1641.0,191382.0,0.0,0.02780117,0.01371543,-1,78.1574,0.02957899,0.09817372,0.83149537,0.761869,0.071429,1.0,1
JCTCF,2021-09-10,3600.0,12.30000019,11.82999992,0.0,0.1809,11.9512,84.6662,12.48999977,46.1506,0.08313638,49.0,0.2047,349.0,92.8571,1,1.4843,12.22000027,-2280113.946,12.6933,0.712143,0.3857,1,75.0946,144066.0,-1,0.0,1681.0,171658.0,0.0,0.00819675,0.01442588,-1,71.2143,-0.08883484,-0.01433711,0.85440471,0.750946,0.0,0.928571,1
JCTCF,2021-09-13,8200.0,12.35000038,11.94999981,0.0,0.1801,12.168,85.3928,12.5,49.3487,0.06929704,53.0,0.2497,164.0,85.7143,1,0.6758,12.35000038,-2276397.5824,12.5059,0.702897,0.4298,1,73.2205,144379.0,-1,0.0,1730.0,112799.0,0.0,0.00406506,0.01589895,-1,70.2897,-0.01298335,-0.02495652,0.88001764,0.732205,0.428571,0.857143,1
JCTCF,2021-09-14,2700.0,12.47999954,12.25,0.0,0.1761,12.24,87.3421,12.48999977,52.2269,0.05832372,5.0,0.2938,660.0,78.5714,1,0.8232,12.43999958,-2273918.9089,12.6516,0.718034,0.4699,1,71.1025,151692.0,-1,0.0,1825.0,160413.0,0.0,0.01052625,0.01678042,-1,71.8034,0.02153516,-0.02892633,0.9074804,0.711025,0.357143,0.785714,1
JCTCF,2021-09-15,8700.0,12.80000019,12.27999973,-1.0,0.1822,12.4262,91.0357,12.88000011,55.2056,0.05703383,108.0,0.3393,916.0,100.0,1,0.832,12.27999973,-2267327.3402,12.8422,0.800522,0.5216,1,74.0485,149110.0,-1,0.0,1836.0,163354.0,0.0,0.02564108,0.01882936,-1,80.0522,0.11488035,0.04143314,0.93881355,0.740485,0.285714,1.0,1
JCTCF,2021-09-16,10200.0,13.34000015,12.76000023,0.0,0.2078,12.6542,94.4395,13.34000015,58.2324,0.05482777,25.0,0.3913,540.0,100.0,1,1.5391,12.78999996,-2257140.3402,13.4238,0.897014,0.5991,1,80.519,144818.0,-1,0.0,1818.0,161339.0,0.0,0.0421875,0.02282894,-1,89.7014,0.12053635,0.08738192,0.97751754,0.80519,0.214286,1.0,1
JCTCF,2021-09-17,21700.0,11.32999992,11.27999973,0.0,0.0811,12.4602,34.0897,13.73999977,53.4465,-0.08218621,37.0,0.4116,531.0,100.0,1,2.6413,13.14000034,-2277966.8247,13.7809,0.649869,0.4927,1,78.2468,142029.0,0,0.0,1806.0,152136.0,0.0,-0.15067468,0.00155908,0,64.9869,-0.27551967,-0.02821943,0.98022112,0.782468,0.142857,1.0,1
JCTCF,2021-09-20,3700.0,12.38000011,11.64999962,0.0,0.0604,12.4652,53.4299,12.72000027,49.1391,-0.08059274,52.0,0.4267,33.0,92.8571,1,2.6383,11.64999962,-2276660.6191,13.7844,0.488489,0.487,1,67.8457,133644.0,0,0.0,1780.0,91068.0,0.0,0.09267433,0.00908592,0,48.8489,-0.24832697,-0.13292684,0.99600154,0.678457,0.071429,0.928571,1
JCTCF,2021-09-21,4100.0,12.05000019,12.02000046,0.0,0.0196,12.3792,47.959,12.25,45.2625,-0.07889033,9.0,0.4316,624.0,85.7143,1,2.719,12.25,-2279668.8799,13.7387,0.259496,0.4512,1,46.5951,129490.0,0,0.0,1769.0,131330.0,0.0,-0.02665589,-0.00056834,0,25.9496,-0.46877821,-0.31321956,0.99500548,0.465951,0.0,0.857143,1
JCTCF,2021-09-22,0.0,12.05000019,12.05000019,0.0,-0.0109,12.229,47.959,12.05000019,41.7735,-0.07708368,70.0,0.4288,445.0,78.5714,1,2.6094,12.05000019,-2279668.8799,13.5337,0.357061,0.4179,1,36.8348,124417.0,0,0.0,1756.0,127843.0,0.0,0.0,0.00146227,0,35.7061,0.37597882,-0.20947052,0.99756677,0.368348,0.0,0.785714,1
JCTCF,2021-09-23,2300.0,12.36999989,12.14999962,0.0,-0.0129,12.0353,55.068,12.38000011,39.7176,-0.04921541,24.0,0.4256,1466.0,71.4286,1,1.5244,12.14999962,-2277518.8909,12.7975,0.356573,0.4127,1,32.4376,119979.0,0,0.0,1756.0,130277.0,0.0,0.02655599,0.00138713,0,35.6573,-0.00136671,-0.11937624,1.0,0.324376,0.0,0.714286,1
JCTCF,2021-09-24,1200.0,12.0,12.0,0.0,-0.041,12.1693,45.9928,12.47999954,37.1628,-0.06432413,61.0,0.4153,781.0,64.2857,1,0.67,12.47999954,-2278706.8909,12.5043,0.361267,0.3743,1,35.83,116805.0,0,0.0,1769.0,129917.0,0.0,-0.02991107,-0.00243019,0,36.1267,0.0131642,0.10458234,0.99573118,0.3583,0.0,0.642857,1
JCTCF,2021-09-27,1400.0,11.46000004,11.46000004,0.0,-0.0948,11.9863,35.3922,11.97000027,34.1657,-0.08064785,447.0,0.3917,613.0,57.1429,1,1.1779,11.97000027,-2280082.8909,12.5752,0.256926,0.2969,1,32.4922,112840.0,0,0.0,1729.0,88739.0,0.0,-0.045,-0.00722714,0,25.6926,-0.28881963,-0.09315657,0.98306701,0.324922,0.0,0.571429,1
JCTCF,2021-09-28,2600.0,11.44999981,11.38000011,0.0,-0.1277,11.8663,35.2044,11.64000034,31.7537,-0.07059712,22.0,0.3597,1069.0,50.0,1,1.4368,11.59000015,-2281250.8238,12.5847,0.130928,0.232,1,24.9707,110520.0,0,0.0,1697.0,115090.0,0.0,-0.00087262,-0.00842488,0,13.0928,-0.4904058,-0.23148633,0.96841072,0.249707,0.5,0.5,0
JCTCF,2021-09-29,500.0,11.47999954,11.47999954,0.0,-0.143,11.7523,36.4687,11.47999954,29.5829,-0.06836369,50.0,0.324,1354.0,42.8571,1,1.492,11.47999954,-2281250.8238,12.4983,0.052859,0.181,1,14.6905,108860.0,0,0.0,1701.0,116226.0,0.0,0.00262006,-0.01089691,0,5.2859,-0.59627429,-0.4116905,0.94961367,0.146905,0.428571,0.428571,0
JCTCF,2021-09-30,800.0,11.59000015,11.59000015,0.0,-0.141,11.596,41.6841,11.93000031,27.5096,-0.07008441,34.0,0.2887,1427.0,35.7143,1,0.8324,11.93000031,-2282018.8238,12.0122,0.117089,0.1477,1,10.0292,107300.0,0,0.0,1668.0,119357.0,0.0,0.00958194,-0.01459477,0,11.7089,1.21511947,-0.3173003,0.92471221,0.100292,0.357143,0.357143,0
JCTCF,2021-10-01,2000.0,11.51000023,11.51000023,0.0,-0.1401,11.498,38.7893,11.56999969,25.2866,-0.08080815,42.0,0.2537,1428.0,28.5714,1,0.2014,11.51000023,-2283969.8238,11.5987,0.170213,0.1136,1,11.3387,105459.0,0,0.0,1635.0,117031.0,0.0,-0.0069025,0.00152341,0,17.0213,0.45370616,0.13056874,0.9272735,0.113387,0.285714,0.285714,0
